Timestamp,ExternalTemp,Setpoint,InternalTemp,Output
2018-01-26 19:18:07,225,225,0,10
2018-01-26 19:18:37,225,225,0,10
2018-01-26 19:19:07,225,225,0,10
2018-01-26 19:19:37,225,225,0,10
2018-01-26 19:20:07,225,225,0,10
2018-01-26 19:20:37,225,225,0,10
2018-01-26 19:21:07,225,225,0,10
2018-01-26 19:21:37,225,225,0,10
2018-01-26 19:22:07,225,225,0,10
2018-01-26 19:22:37,225,225,0,10
2018-01-26 19:23:07,225,225,0,10
2018-01-26 19:23:37,225,225,0,10
2018-01-26 19:24:07,225,225,0,10
2018-01-26 19:24:38,225,225,0,10
2018-01-26 19:25:08,225,225,0,10
2018-01-26 19:25:38,225,225,0,10
2018-01-26 19:26:08,225,225,0,10
2018-01-26 19:26:38,225,225,0,10
2018-01-26 19:27:08,225,225,0,10
2018-01-26 19:27:38,225,225,0,10
2018-01-26 19:28:08,225,225,0,10
2018-01-26 19:28:38,225,225,0,10
2018-01-26 19:29:08,225,225,0,10
2018-01-26 19:29:38,225,225,0,10
2018-01-26 19:30:08,225,225,0,10
2018-01-26 19:30:38,225,225,0,10
2018-01-26 19:31:08,225,225,0,10
2018-01-26 19:31:38,225,225,0,10
2018-01-26 19:32:08,225,225,0,10
2018-01-26 19:32:38,225,225,0,10
2018-01-26 19:33:08,225,225,0,10
2018-01-26 19:33:38,225,225,0,10
2018-01-26 19:34:08,225,225,0,10
2018-01-26 19:34:38,225,225,0,10
2018-01-26 19:35:08,225,225,0,10
2018-01-26 19:35:38,225,225,0,10
2018-01-26 19:36:08,225,225,0,10
2018-01-26 19:36:38,225,225,0,10
2018-01-26 19:37:08,225,225,0,10
2018-01-26 19:37:38,225,225,0,10
2018-01-26 19:38:08,225,225,0,10
2018-01-26 19:38:38,225,225,0,10
2018-01-26 19:39:08,225,225,0,10
2018-01-26 19:39:38,225,225,0,10
2018-01-26 19:40:09,225,225,0,10
2018-01-26 19:40:39,225,225,0,10
2018-01-26 19:41:09,225,225,0,10
2018-01-26 19:41:39,225,225,0,10
2018-01-26 19:42:09,225,225,0,10
2018-01-26 19:42:39,225,225,0,10
2018-01-26 19:43:09,225,225,0,10
2018-01-26 19:43:39,225,225,0,10
2018-01-26 19:44:09,225,225,0,10
2018-01-26 19:44:39,225,225,0,10
2018-01-26 19:45:09,225,225,0,10
2018-01-26 19:45:39,225,225,0,10
2018-01-26 19:46:09,225,225,0,10
2018-01-26 19:46:39,225,225,0,10
2018-01-26 19:47:09,225,225,0,10
2018-01-26 19:47:39,225,225,0,10
2018-01-26 19:48:09,225,225,0,10
2018-01-26 19:48:39,225,225,0,10
2018-01-26 19:49:09,225,225,0,10
2018-01-26 19:49:39,225,225,0,10
2018-01-26 19:50:09,225,225,0,10
2018-01-26 19:50:39,225,225,0,10
2018-01-26 19:51:09,225,225,0,10
2018-01-26 19:51:39,225,225,0,10
2018-01-26 19:52:09,225,225,0,10
2018-01-26 19:52:39,225,225,0,10
2018-01-26 19:53:09,225,225,0,10
2018-01-26 19:53:39,225,225,0,10
2018-01-26 19:54:09,225,225,0,10
2018-01-26 19:54:40,225,225,0,10
2018-01-26 19:55:10,225,225,0,10
2018-01-26 19:55:40,225,225,0,10
2018-01-26 19:56:10,225,225,0,10
2018-01-26 19:56:40,225,225,0,10
2018-01-26 19:57:10,225,225,0,10
2018-01-26 19:57:40,225,225,0,10
2018-01-26 19:58:10,225,225,0,10
2018-01-26 19:58:40,225,225,0,10
2018-01-26 19:59:10,225,225,0,10
2018-01-26 19:59:40,225,225,0,10
2018-01-26 20:00:10,225,225,0,10
2018-01-26 20:00:40,225,225,0,10
2018-01-26 20:01:10,225,225,0,10
2018-01-26 20:01:40,225,225,0,10
2018-01-26 20:02:10,225,225,0,10
2018-01-26 20:02:40,225,225,0,10
2018-01-26 20:03:10,225,225,0,10
2018-01-26 20:03:40,225,225,0,10
2018-01-26 20:04:10,225,225,0,10
2018-01-26 20:04:40,225,225,0,10
2018-01-26 20:05:10,225,225,0,10
2018-01-26 20:05:40,225,225,0,10
2018-01-26 20:06:10,225,225,0,10
2018-01-26 20:06:40,225,225,0,10
2018-01-26 20:07:10,225,225,0,10
2018-01-26 20:07:40,225,225,0,10
2018-01-26 20:08:10,225,225,0,10
2018-01-26 20:08:40,225,225,0,10
2018-01-26 20:09:10,225,225,0,10
2018-01-26 20:09:41,225,225,0,10
2018-01-26 20:10:11,225,225,0,10
2018-01-26 20:10:41,225,225,0,10
2018-01-26 20:11:11,225,225,0,10
2018-01-26 20:11:41,225,225,0,10
2018-01-26 20:12:11,225,225,0,10
2018-01-26 20:12:41,225,225,0,10
2018-01-26 20:13:11,225,225,0,10
2018-01-26 20:13:41,225,225,0,10
2018-01-26 20:14:11,225,225,0,10
2018-01-26 20:14:41,225,225,0,10
2018-01-26 20:15:11,225,225,0,10
2018-01-26 20:15:41,225,225,0,10
2018-01-26 20:16:11,225,225,0,10
2018-01-26 20:16:41,225,225,0,10
2018-01-26 20:17:11,225,225,0,10
2018-01-26 20:17:41,225,225,0,10
2018-01-26 20:18:11,225,225,0,10
2018-01-26 20:18:41,225,225,0,10
2018-01-26 20:19:11,225,225,0,10
2018-01-26 20:19:41,225,225,0,10
2018-01-26 20:20:11,225,225,0,10
2018-01-26 20:20:41,225,225,0,10
2018-01-26 20:21:11,225,225,0,10
2018-01-26 20:21:41,225,225,0,10
2018-01-26 20:22:11,225,225,0,10
2018-01-26 20:22:41,225,225,0,10
2018-01-26 20:23:11,225,225,0,10
2018-01-26 20:23:41,225,225,0,10
2018-01-26 20:24:11,225,225,0,10
2018-01-26 20:24:42,225,225,0,10
2018-01-26 20:25:12,225,225,0,10
2018-01-26 20:25:42,225,225,0,10
2018-01-26 20:26:12,225,225,0,10
2018-01-26 20:26:42,225,225,0,10
2018-01-26 20:27:12,225,225,0,10
2018-01-26 20:27:42,225,225,0,10
2018-01-26 20:28:12,225,225,0,10
2018-01-26 20:28:42,225,225,0,10
2018-01-26 20:29:12,225,225,0,10
2018-01-26 20:29:42,225,225,0,10
2018-01-26 20:30:12,225,225,0,10
2018-01-26 20:30:42,225,225,0,10
2018-01-26 20:31:12,225,225,0,10
2018-01-26 20:31:42,225,225,0,10
2018-01-26 20:32:12,225,225,0,10
2018-01-26 20:32:42,225,225,0,10
2018-01-26 20:33:12,225,225,0,10
2018-01-26 20:33:42,225,225,0,10
2018-01-26 20:34:12,225,225,0,10
2018-01-26 20:34:42,225,225,0,10
2018-01-26 20:35:12,225,225,0,10
2018-01-26 20:35:42,225,225,0,10
2018-01-26 20:36:12,225,225,0,10
2018-01-26 20:36:42,225,225,0,10
2018-01-26 20:37:12,225,225,0,10
2018-01-26 20:37:42,225,225,0,10
2018-01-26 20:38:12,225,225,0,10
2018-01-26 20:38:42,225,225,0,10
2018-01-26 20:39:13,225,225,0,10
2018-01-26 20:39:43,225,225,0,10
2018-01-26 20:40:13,225,225,0,10
2018-01-26 20:40:43,225,225,0,10
2018-01-26 20:41:13,225,225,0,10
2018-01-26 20:41:43,225,225,0,10
2018-01-26 20:42:13,225,225,0,10
2018-01-26 20:42:43,225,225,0,10
2018-01-26 20:43:13,225,225,0,10
2018-01-26 20:43:43,225,225,0,10
2018-01-26 20:44:13,225,225,0,10
2018-01-26 20:44:43,225,225,0,10
2018-01-26 20:45:13,225,225,0,10
2018-01-26 20:45:43,225,225,0,10
2018-01-26 20:46:13,225,225,0,10
2018-01-26 20:46:43,225,225,0,10
2018-01-26 20:47:13,225,225,0,10
2018-01-26 20:47:43,225,225,0,10
2018-01-26 20:48:13,225,225,0,10
2018-01-26 20:48:43,225,225,0,10
2018-01-26 20:49:13,225,225,0,10
2018-01-26 20:49:43,225,225,0,10
2018-01-26 20:50:13,225,225,0,10
2018-01-26 20:50:43,225,225,0,10
2018-01-26 20:51:13,225,225,0,10
2018-01-26 20:51:43,225,225,0,10
2018-01-26 20:52:13,225,225,0,10
2018-01-26 20:52:43,225,225,0,10
2018-01-26 20:53:13,225,225,0,10
2018-01-26 20:53:43,225,225,0,10
2018-01-26 20:54:13,225,225,0,10
2018-01-26 20:54:44,225,225,0,10
2018-01-26 20:55:14,225,225,0,10
2018-01-26 20:55:44,225,225,0,10
2018-01-26 20:56:14,225,225,0,10
2018-01-26 20:56:44,225,225,0,10
2018-01-26 20:57:14,225,225,0,10
2018-01-26 20:57:44,225,225,0,10
2018-01-26 20:58:14,225,225,0,10
2018-01-26 20:58:44,225,225,0,10
2018-01-26 20:59:14,225,225,0,10
2018-01-26 20:59:44,225,225,0,10
2018-01-26 21:00:14,225,225,0,10
2018-01-26 21:00:44,225,225,0,10
2018-01-26 21:01:14,225,225,0,10
2018-01-26 21:01:44,225,225,0,10
2018-01-26 21:02:14,225,225,0,10
2018-01-26 21:02:44,225,225,0,10
2018-01-26 21:03:14,225,225,0,10
2018-01-26 21:03:44,225,225,0,10
2018-01-26 21:04:14,225,225,0,10
2018-01-26 21:04:44,225,225,0,10
2018-01-26 21:05:14,225,225,0,10
2018-01-26 21:05:44,225,225,0,10
2018-01-26 21:06:14,225,225,0,10
2018-01-26 21:06:44,225,225,0,10
2018-01-26 21:07:14,225,225,0,10
2018-01-26 21:07:42,225,225,0,10
2018-01-26 21:09:13,225,229,0,13.6
2018-01-26 21:09:44,225,229,0,13.6
2018-01-26 21:10:14,225,229,0,13.6
2018-01-26 21:10:44,225,229,0,13.6
2018-01-26 21:11:14,225,229,0,13.6
2018-01-26 21:11:44,225,229,0,13.6
2018-01-26 21:12:14,225,229,0,13.6
2018-01-26 21:12:44,225,229,0,13.6
2018-01-26 21:13:14,225,229,0,13.6
2018-01-26 21:13:44,225,229,0,13.6
2018-01-26 21:14:14,225,229,0,13.6
2018-01-26 21:14:44,225,229,0,13.6
2018-01-26 21:15:14,225,229,0,13.6
2018-01-26 21:15:44,225,229,0,13.6
2018-01-26 21:16:14,225,229,0,13.6
2018-01-26 21:16:44,225,229,0,13.6
2018-01-26 21:17:14,225,229,0,13.6
2018-01-26 21:17:44,225,229,0,13.6
2018-01-26 21:18:14,225,229,0,13.6
2018-01-26 21:18:44,225,229,0,13.6
2018-01-26 21:19:14,225,229,0,13.6
2018-01-26 21:19:44,225,229,0,13.6
2018-01-26 21:20:14,225,229,0,13.6
2018-01-26 21:20:44,225,229,0,13.6
2018-01-26 21:21:14,225,229,0,13.6
2018-01-26 21:21:44,225,229,0,13.6
2018-01-26 21:22:14,225,229,0,13.6
2018-01-26 21:22:44,225,229,0,13.6
2018-01-26 21:23:14,225,229,0,13.6
2018-01-26 21:23:44,225,229,0,13.6
2018-01-26 21:24:15,225,229,0,13.6
2018-01-26 21:24:33,225,229,0,13.6
2018-01-26 21:27:18,225,225,0,0
2018-01-26 21:27:48,225,225,0,0
2018-01-26 21:28:18,225,225,0,0
2018-01-26 21:28:48,225,225,0,0
2018-01-26 21:29:18,225,225,0,0
2018-01-26 21:29:48,225,225,0,0
2018-01-26 21:30:01,225,225,0,0
2018-01-26 21:30:54,225,230,0,14.5
2018-01-26 21:31:24,225,230,0,14.5
2018-01-26 21:31:54,225,230,0,14.5
2018-01-26 21:32:24,225,230,0,14.5
2018-01-26 21:32:54,225,230,0,14.5
2018-01-26 21:33:24,225,249,0,31.6
2018-01-26 21:33:54,225,231,0,15.4
2018-01-26 21:34:24,225,231,0,15.4
2018-01-26 21:34:54,225,231,0,15.4
2018-01-26 21:35:24,225,231,0,15.4
2018-01-27 07:59:42,225,225,0,10
2018-01-27 08:00:12,225,225,0,10
2018-01-27 08:00:42,225,240,0,23.5
2018-01-27 08:01:12,225,250,0,32.5
2018-01-27 08:01:42,225,250,0,32.5
2018-01-27 08:04:57,225,225,0,10
2018-01-27 08:05:27,225,225,0,10
2018-01-27 08:16:59,225,225,0,0
2018-01-27 08:17:29,225,225,0,0
2018-01-27 08:17:59,225,225,0,0
2018-01-27 08:18:29,225,225,0,0
2018-01-27 08:18:59,225,225,0,0
2018-01-27 08:19:29,225,225,0,0
2018-01-27 08:19:59,225,225,0,0
2018-01-27 08:20:29,225,225,0,0
2018-01-27 08:20:59,225,225,0,0
2018-01-27 08:21:29,225,225,0,0
2018-01-27 08:21:59,225,225,0,0
2018-01-27 08:22:29,225,225,0,0
2018-01-27 08:22:59,225,225,0,0
2018-01-27 08:23:29,225,225,0,0
2018-01-27 08:23:59,225,225,0,0
2018-01-27 08:24:29,225,225,0,0
2018-01-27 08:24:59,225,225,0,0
2018-01-27 08:25:29,225,225,0,0
2018-01-27 08:25:59,225,225,0,0
2018-01-27 08:26:29,225,225,0,0
2018-01-27 08:26:59,225,225,0,0
2018-01-27 08:27:29,225,225,0,0
2018-01-27 08:27:59,225,225,0,0
2018-01-27 08:28:29,225,225,0,0
2018-01-27 08:28:59,225,225,0,0
2018-01-27 08:29:29,225,225,0,0
2018-01-27 08:29:59,225,225,0,0
2018-01-27 08:30:29,225,225,0,0
2018-01-27 08:30:59,225,225,0,0
2018-01-27 08:31:29,225,225,0,0
2018-01-27 08:31:59,225,225,0,0
2018-01-27 08:32:29,225,225,0,0
2018-01-27 08:32:59,225,225,0,0
2018-01-27 08:33:29,225,225,0,0
2018-01-27 08:33:59,225,225,0,0
2018-01-27 08:34:29,225,225,0,0
2018-01-27 08:34:59,225,225,0,0
2018-01-27 08:35:29,225,225,0,0
2018-01-27 08:35:59,225,225,0,0
2018-01-27 08:36:29,225,225,0,0
2018-01-27 08:36:59,225,225,0,0
2018-01-27 08:37:29,225,225,0,0
2018-01-27 08:37:59,225,225,0,0
2018-01-27 08:38:29,225,225,0,0
2018-01-27 08:38:59,225,225,0,0
2018-01-27 08:39:29,225,225,0,0
2018-01-27 08:39:59,225,225,0,0
2018-01-27 08:40:29,225,225,0,0
2018-01-27 08:40:59,225,225,0,0
2018-01-27 08:41:29,225,225,0,0
2018-01-27 08:41:59,225,225,0,0
2018-01-27 08:42:29,225,225,0,0
2018-01-27 08:42:59,225,225,0,0
2018-01-27 08:43:29,225,225,0,0
2018-01-27 08:43:59,225,225,0,0
2018-01-27 08:44:29,225,225,0,0
2018-01-27 08:44:59,225,225,0,0
2018-01-27 08:45:29,225,225,0,0
2018-01-27 08:45:59,225,225,0,0
2018-01-27 08:46:29,225,225,0,0
2018-01-27 08:46:59,225,225,0,0
2018-01-27 08:47:29,225,225,0,0
2018-01-27 08:47:59,225,225,0,0
2018-01-27 08:48:29,225,225,0,0
2018-01-27 08:48:59,225,225,0,0
2018-01-27 08:49:29,225,225,0,0
2018-01-27 08:49:59,225,225,0,0
2018-01-27 08:50:29,225,225,0,0
2018-01-27 08:50:59,225,225,0,0
2018-01-27 08:51:29,225,225,0,0
2018-01-27 08:51:59,225,225,0,0
2018-01-27 08:52:29,225,225,0,0
2018-01-27 08:52:59,225,225,0,0
2018-01-27 08:53:29,225,225,0,0
2018-01-27 08:53:59,225,225,0,0
2018-01-27 08:54:29,225,225,0,0
2018-01-27 08:54:59,225,225,0,0
2018-01-27 08:55:29,225,225,0,0
2018-01-27 08:55:59,225,225,0,0
2018-01-27 08:56:29,225,225,0,0
2018-01-27 08:56:59,225,225,0,0
2018-01-27 08:57:29,225,225,0,0
2018-01-27 08:57:59,225,225,0,0
2018-01-27 08:58:29,225,225,0,0
2018-01-27 08:58:59,225,225,0,0
2018-01-27 08:59:29,225,225,0,0
2018-01-27 08:59:59,225,225,0,0
2018-01-27 09:00:29,225,225,0,0
2018-01-27 09:00:59,225,225,0,0
2018-01-27 09:01:29,225,225,0,0
2018-01-27 09:01:59,225,225,0,0
2018-01-27 09:02:29,225,225,0,0
2018-01-27 09:02:59,225,225,0,0
2018-01-27 09:03:29,225,225,0,0
2018-01-27 09:03:59,225,225,0,0
2018-01-27 09:04:29,225,225,0,0
2018-01-27 09:05:00,225,225,0,0
2018-01-27 09:05:30,225,225,0,0
2018-01-27 09:06:00,225,225,0,0
2018-01-27 09:06:30,225,225,0,0
2018-01-27 09:07:00,225,225,0,0
2018-01-27 09:07:30,225,225,0,0
2018-01-27 09:08:00,225,225,0,0
2018-01-27 09:08:30,225,225,0,0
2018-01-27 09:09:00,225,225,0,0
2018-01-27 09:09:30,225,225,0,0
2018-01-27 09:10:00,225,225,0,0
2018-01-27 09:10:30,225,225,0,0
2018-01-27 09:11:00,225,225,0,0
2018-01-27 09:11:30,225,225,0,0
2018-01-27 09:12:00,225,225,0,0
2018-01-27 09:12:30,225,225,0,0
2018-01-27 09:13:00,225,225,0,0
2018-01-27 09:13:30,225,225,0,0
2018-01-27 09:14:00,225,225,0,0
2018-01-27 09:14:30,225,225,0,0
2018-01-27 09:15:00,225,225,0,0
2018-01-27 09:15:30,225,225,0,0
2018-01-27 09:16:00,225,225,0,0
2018-01-27 09:16:30,225,225,0,0
2018-01-27 09:17:00,225,225,0,0
2018-01-27 09:17:30,225,225,0,0
2018-01-27 09:18:00,225,225,0,0
2018-01-27 09:18:30,225,225,0,0
2018-01-27 09:19:00,225,225,0,0
2018-01-27 09:19:30,225,225,0,0
2018-01-27 09:20:00,225,225,0,0
2018-01-27 09:20:30,225,225,0,0
2018-01-27 09:21:00,225,225,0,0
2018-01-27 09:21:30,225,225,0,0
2018-01-27 09:22:00,225,225,0,0
2018-01-27 09:22:30,225,225,0,0
2018-01-27 09:23:00,225,225,0,0
2018-01-27 09:23:30,225,225,0,0
2018-01-27 09:24:00,225,225,0,0
2018-01-27 09:24:30,225,225,0,0
2018-01-27 09:25:00,225,225,0,0
2018-01-27 09:25:30,225,225,0,0
2018-01-27 09:26:00,225,225,0,0
2018-01-27 09:26:30,225,225,0,0
2018-01-27 09:27:00,225,225,0,0
2018-01-27 09:27:30,225,225,0,0
2018-01-27 09:28:00,225,225,0,0
2018-01-27 09:28:30,225,225,0,0
2018-01-27 09:29:00,225,225,0,0
2018-01-27 09:29:30,225,225,0,0
2018-01-27 09:30:00,225,225,0,0
2018-01-27 09:30:30,225,225,0,0
2018-01-27 09:31:00,225,225,0,0
2018-01-27 09:31:30,225,225,0,0
2018-01-27 09:32:00,225,225,0,0
2018-01-27 09:32:30,225,225,0,0
2018-01-27 09:33:00,225,225,0,0
2018-01-27 09:33:30,225,225,0,0
2018-01-27 09:34:00,225,225,0,0
2018-01-27 09:34:30,225,225,0,0
2018-01-27 09:35:00,225,225,0,0
2018-01-27 09:35:30,225,225,0,0
2018-01-27 09:36:00,225,225,0,0
2018-01-27 09:36:30,225,225,0,0
2018-01-27 09:37:00,225,225,0,0
2018-01-27 09:37:30,225,225,0,0
2018-01-27 09:38:00,225,225,0,0
2018-01-27 09:38:30,225,225,0,0
2018-01-27 09:39:00,225,225,0,0
2018-01-27 09:39:30,225,225,0,0
2018-01-27 09:40:00,225,225,0,0
2018-01-27 09:40:30,225,225,0,0
2018-01-27 09:41:00,225,225,0,0
2018-01-27 09:41:30,225,225,0,0
2018-01-27 09:42:00,225,225,0,0
2018-01-27 09:42:30,225,225,0,0
2018-01-27 09:43:00,225,225,0,0
2018-01-27 09:43:30,225,225,0,0
2018-01-27 09:44:00,225,225,0,0
2018-01-27 09:44:30,225,225,0,0
2018-01-27 09:45:00,225,225,0,0
2018-01-27 09:45:30,225,225,0,0
2018-01-27 09:46:00,225,225,0,0
2018-01-27 09:46:30,225,225,0,0
2018-01-27 09:47:00,225,225,0,0
2018-01-27 09:47:30,225,225,0,0
2018-01-27 09:48:00,225,225,0,0
2018-01-27 09:48:31,225,225,0,0
2018-01-27 09:49:01,225,225,0,0
2018-01-27 09:49:31,225,225,0,0
2018-01-27 09:50:01,225,225,0,0
2018-01-27 09:50:31,225,225,0,0
2018-01-27 09:51:01,225,225,0,0
2018-01-27 09:51:31,225,225,0,0
2018-01-27 09:52:01,225,225,0,0
2018-01-27 09:52:31,225,225,0,0
2018-01-27 09:53:01,225,225,0,0
2018-01-27 09:53:31,225,225,0,0
2018-01-27 09:54:01,225,225,0,0
2018-01-27 09:54:31,225,225,0,0
2018-01-27 09:55:01,225,225,0,0
2018-01-27 09:55:31,225,225,0,0
2018-01-27 09:56:01,225,225,0,0
2018-01-27 09:56:31,225,225,0,0
2018-01-27 09:57:01,225,225,0,0
2018-01-27 09:57:31,225,225,0,0
2018-01-27 09:58:01,225,225,0,0
2018-01-27 09:58:31,225,225,0,0
2018-01-27 09:59:01,225,225,0,0
2018-01-27 09:59:31,225,225,0,0
2018-01-27 10:00:01,225,225,0,0
2018-01-27 10:00:31,225,225,0,0
2018-01-27 10:01:01,225,225,0,0
2018-01-27 10:01:31,225,225,0,0
2018-01-27 10:02:01,225,225,0,0
2018-01-27 10:02:31,225,225,0,0
2018-01-27 10:03:01,225,225,0,0
2018-01-27 10:03:31,225,225,0,0
2018-01-27 10:04:01,225,225,0,0
2018-01-27 10:04:31,225,225,0,0
2018-01-27 10:05:01,225,225,0,0
2018-01-27 10:05:31,225,225,0,0
2018-01-27 10:06:01,225,225,0,0
2018-01-27 10:06:31,225,225,0,0
2018-01-27 10:07:01,225,225,0,0
2018-01-27 10:07:31,225,225,0,0
2018-01-27 10:08:01,225,225,0,0
2018-01-27 10:08:31,225,225,0,0
2018-01-27 10:09:01,225,225,0,0
2018-01-27 10:09:31,225,225,0,0
2018-01-27 10:10:01,225,225,0,0
2018-01-27 10:10:31,225,225,0,0
2018-01-27 10:11:01,225,225,0,0
2018-01-27 10:11:31,225,225,0,0
2018-01-27 10:12:01,225,225,0,0
2018-01-27 10:12:31,225,225,0,0
2018-01-27 10:13:01,225,225,0,0
2018-01-27 10:13:31,225,225,0,0
2018-01-27 10:14:01,225,225,0,0
2018-01-27 10:14:31,225,225,0,0
2018-01-27 10:15:01,225,225,0,0
2018-01-27 10:15:31,225,225,0,0
2018-01-27 10:16:01,225,225,0,0
2018-01-27 10:16:31,225,225,0,0
2018-01-27 10:17:01,225,225,0,0
2018-01-27 10:17:31,225,225,0,0
2018-01-27 10:18:01,225,225,0,0
2018-01-27 10:18:31,225,225,0,0
2018-01-27 10:19:01,225,225,0,0
2018-01-27 10:19:31,225,225,0,0
2018-01-27 10:20:01,225,225,0,0
2018-01-27 10:20:31,225,225,0,0
2018-01-27 10:21:01,225,225,0,0
2018-01-27 10:21:31,225,225,0,0
2018-01-27 10:22:01,225,225,0,0
2018-01-27 10:22:31,225,225,0,0
2018-01-27 10:23:01,225,225,0,0
2018-01-27 10:23:31,225,225,0,0
2018-01-27 10:24:01,225,225,0,0
2018-01-27 10:24:31,225,225,0,0
2018-01-27 10:25:01,225,225,0,0
2018-01-27 10:25:31,225,225,0,0
2018-01-27 10:26:01,225,225,0,0
2018-01-27 10:26:31,225,225,0,0
2018-01-27 10:27:01,225,225,0,0
2018-01-27 10:27:31,225,225,0,0
2018-01-27 10:28:02,225,225,0,0
2018-01-27 10:28:32,225,225,0,0
2018-01-27 10:29:02,225,225,0,0
2018-01-27 10:29:32,225,225,0,0
2018-01-27 10:30:02,225,225,0,0
2018-01-27 10:30:32,225,225,0,0
2018-01-27 10:31:02,225,225,0,0
2018-01-27 10:31:32,225,225,0,0
2018-01-27 10:32:02,225,225,0,0
